meeting_id,demo_booked,email,first_name,last_name,company_name,demo_status,rep,demo_scheduled,segment
793e7d70-9717-4fde-b1c6-1b8777218ff9,2025/06/10 0:00,brittney.phillips@phoenixventures.com,Brittney,Phillips,Phoenix Ventures,Held,Taylor Lee,2025-06-27,MM
a454a865-92d0-4f0d-8877-b895a547ce29,20250607,amber.wright@phoenixlabs.com,Amber,Wright,Phoenix Labs,Held,Jordan Johnson,20 June 2025,MM
7035319d-4094-487d-ac28-4b542cd68172,04/30/2025,jeffrey.chavez@blueenterprises.com,Jeffrey,Chavez,Blue Enterprises,no show,Riley Davis,05-03-2025,SMB
133cb67a-3fde-4d9d-8bff-4f9951ddd67c,01-Jul-25,matthew.barron@mayworks.com,Matthew,Barron,May Works,Scheduled,Alex Smith,21 July 2025,MM
ac3131fa-c189-4779-afb4-c590786014bd,2025/05/05 0:00,susan.turner@apexventures.com,Susan,Turner,Apex Ventures,No-Show,Casey Miller,2025-05-10,ENT
e75a2529-78f4-43eb-b538-8d3073792770,26 May 2025,trevor.johnson@stellarlabs.com,Trevor,Johnson,Stellar Labs,Held,Morgan Brown,"May 28, 2025",MM
0b5eaa47-7f80-49da-917c-b4d537d5c067,06/27/2025,brenda.rogers@cline-ayalaglobal.com,Brenda,Rogers,Cline-Ayala Global,No-Show,Casey Miller,"Jul 01, 2025",ENT
9f7b9b94-3619-4dab-81f2-6dad684e7873,2025/06/29 0:00,joe.evans@williamsventures.com,Joe,Evans,Williams Ventures,No-Show,Casey Miller,07-03-2025,ENT
b4a41d6b-8f6e-4daf-bbbd-9f205b548b4d,"Jul 04, 2025",jacqueline.mcbride@wells-hernandezenterprises.com,Jacqueline,Mcbride,Wells-Hernandez Enterprises,Scheduled,Morgan Brown,"Jul 22, 2025",MM
7c71f28f-6649-4893-95d0-76e0c01c0966,"Apr 12, 2025",maria.jones@forgeenterprises.com,Maria,Jones,Forge Enterprises,Held,Casey Miller,20250413,ENT
6220d25a-54fa-4a12-bcf7-8c890f400586,06 July 2025,judith.carter@stellargroup.com,Judith,Carter,Stellar Group,Scheduled,Jordan Johnson,22-Jul-25,MM
62503c9c-2dc2-4cbe-877b-60976f84ecdb,17 June 2025,daniel.fox@adkins-group.com,Daniel,Fox,Adkins Group,No-Show,Riley Davis,"Jun 19, 2025",SMB
a3edc84b-613b-4277-8178-a26a9406b50b,2025-07-09,edward.burgess@vertexworks.com,Edward,Burgess,Vertex Works,Scheduled,Jordan Johnson,25 July 2025,MM
be2d5dc5-9427-48c1-bdcb-a04261b1c737,07-01-2025,jesse.perez@apexworks.com,Jesse,Perez,Apex Works,Held,Jordan Johnson,07-20-2025,MM
ce8024a7-e507-4031-a337-bd7f56a7333d,20250514,riley.bryant@stellarconsulting.com,Riley,Bryant,Stellar Consulting,Held,Casey Miller,2025-05-16,ENT
53d3b974-ea73-4a06-beef-565eff54c9a5,2025-05-18,theresa.clark@novacapital.com,Theresa,Clark,Nova Capital,Held,Riley Davis,19-May-25,SMB
fda99a3b-aa83-4cf0-a613-7fcc9e9d660c,2025/06/24 0:00,jeffrey.johnson@pioneerpartners.com,Jeffrey,Johnson,Pioneer Partners,Scheduled,Jordan Johnson,20250712,MM
2eea9d93-8480-4b91-bd8e-bf7cd6795e9d,27/06/2025,william.hansen@alvarado-davidsonsystems.com,William,Hansen,Alvarado-Davidson Systems,No-Show,Jordan Johnson,07 July 2025,MM
340755ec-186d-4b42-bc7a-405cd500335c,06/17/2025,rodney.morales@vertexglobal.com,Rodney,Morales,Vertex Global,Held,Morgan Brown,07-01-2025,MM
cbd7791f-ad61-48f2-8ecb-d364be53c8ae,07-08-2025,jessica.crosby@riveraconsulting.com,Jessica,Crosby,Rivera Consulting,Scheduled,Alex Smith,21-Jul-25,MM
589fe8fd-250b-4456-b735-c46c0115e62a,19 June 2025,philip.dunn@kramer-shannonanalytics.com,Philip,Dunn,Kramer-Shannon Analytics,No-Show,Taylor Lee,06-27-2025,MM
13e9e3dc-9bc4-4067-a897-9a0f987a3e6d,"Jul 10, 2025",austin.duncan@kelley-andersonsystems.com,Austin,Duncan,Kelley-Anderson Systems,Scheduled,Casey Miller,07/14/2025,ENT
b3a36c08-cfca-49b1-a4a2-a403c6a4f389,2025-06-17,jason.steele@rios-solutions.com,Jason,Steele,Rios Solutions,no show,Morgan Brown,06-24-2025,MM
6abe0586-fb51-4348-b18c-bc347df683b7,2025-07-02,james.bowers@hamilton-smithcapital.com,James,Bowers,Hamilton-Smith Capital,Scheduled,Morgan Brown,22-Jul-25,MM
045fe889-d68f-4dbe-a2ca-34eec62f4e59,04-May-25,robert.oconnell@novasolutions.com,Robert,Oconnell,Nova Solutions,Held,Morgan Brown,2025-05-10,MM
31b180f4-c53e-4cfb-91ff-3f53cd841734,04-26-2025,mary.thompson@vertexservices.com,Mary,Thompson,Vertex Services,Held,Morgan Brown,2025/04/30 0:00,MM
bf32b719-3a6e-45bf-a429-b5f148f881ce,06/29/2025,ashley.knight@ruizanalytics.com,Ashley,Knight,Ruiz Analytics,No-Show,Alex Smith,08 July 2025,MM
88f9c8d5-049d-4a42-978a-7916977b4000,2025-07-10,matthew.galloway@jacksonlabs.com,Matthew,Galloway,Jackson Labs,Scheduled,Quinn Thomas,"Jul 13, 2025",ENT
53341aea-d712-4fe2-8137-1ad92efd4bb4,"Jun 28, 2025",daniel.murphy@bluesolutions.com,Daniel,Murphy,Blue Solutions,Scheduled,Alex Smith,13/07/2025,MM
e5d9fbcc-e47b-4df3-bbdf-125c2380ff7a,2025-06-21,sergio.knight@apexglobal.com,Sergio,Knight,Apex Global,Held,Taylor Lee,20250701,MM
92b400de-dd18-4c6b-aa43-c59857ccc923,05/21/2025,john.daniel@summitservices.com,John,Daniel,Summit Services,Canceled,Riley Davis,25-May-25,SMB
6a84b104-6008-4061-b3e9-f298cf815494,2025-07-04,andrea.grant@stewartdynamics.com,Andrea,Grant,Stewart Dynamics,Scheduled,Morgan Brown,2025-07-14,MM
1a2200c3-ec63-4bdc-935c-411729a06f24,20250706,john.burns@murphy-trandynamics.com,John,Burns,Murphy-Tran Dynamics,Scheduled,Riley Davis,07-12-2025,SMB
33a7300b-60d0-4634-9371-b3c13fc00db2,14/04/2025,tanya.kim@mosaiclabs.com,Tanya,Kim,Mosaic Labs,Canceled,Casey Miller,16/04/2025,ENT
6b5add39-2eec-4a32-ab8c-21aca036eaa9,06-20-2025,brad.miller@craig-consulting.com,Brad,Miller,Craig Consulting,No-Show,Taylor Lee,20250705,MM
a1630783-34ed-4ecd-a136-23c3b3e664f5,06-27-2025,stacy.jackson@acosta-networks.com,Stacy,Jackson,Acosta Networks,No-Show,Quinn Thomas,2025-07-01,ENT
ab9cf342-98ec-41d4-943f-9feaf4e7b168,09-Jul-25,patricia.gonzalez@fitzpatrick-dynamics.com,Patricia,Gonzalez,Fitzpatrick Dynamics,Scheduled,Morgan Brown,07/23/2025,MM
f89d6b73-1ca1-40b1-9893-271ce0602ce9,16 June 2025,mark.perez@apexanalytics.com,Mark,Perez,Apex Analytics,Held,Morgan Brown,20250627,MM
34c707f3-d72f-4c82-8ed9-9c57c5b6e1da,24-May-25,lori.ingram@apexlabs.com,Lori,Ingram,Apex Labs,no show,Quinn Thomas,05/26/2025,ENT
e1bc3dcd-d63b-475b-93c4-bdf4f4dd83cb,07/08/2025,anne.hernandez@halldynamics.com,Anne,Hernandez,Hall Dynamics,Scheduled,Alex Smith,18/07/2025,MM
f43da381-e443-43a7-9b23-a0b0b98f0975,06/23/2025,jose.hood@nelson-browndevices.com,Jose,Hood,Nelson-Brown Devices,No-Show,Quinn Thomas,28/06/2025,ENT
e6ede707-890f-499c-b58b-0b159ea0b3d4,25 June 2025,richard.foster@rios-padillanetworks.com,Richard,Foster,Rios-Padilla Networks,No-Show,Taylor Lee,09/07/2025,MM
ff62da60-1b70-4f75-a7e5-523960b214a0,"Jun 22, 2025",jessica.jacobs@mora-whiteglobal.com,Jessica,Jacobs,Mora-White Global,No-Show,Jordan Johnson,"Jul 03, 2025",MM
936d147b-5a9c-426d-a7d6-ff8e00f973e8,20250710,william.hale@phelpsanalytics.com,William,Hale,Phelps Analytics,Scheduled,Alex Smith,27 July 2025,MM
3685cfd1-6fb9-47e6-8389-d33f42c031ab,2025/07/10 0:00,sharon.armstrong@harris-works.com,Sharon,Armstrong,Harris Works,Scheduled,Quinn Thomas,12 July 2025,ENT
b4ce1021-d8dd-4a57-8d41-909d63f1dd5f,2025-06-28,kelly.donovan@cascadeventures.com,Kelly,Donovan,Cascade Ventures,Scheduled,Taylor Lee,2025/07/13 0:00,MM
2f02ca7e-e977-4148-8589-6227548ee20d,2025/07/03 0:00,patricia.fernandez@batesdevices.com,Patricia,Fernandez,Bates Devices,Scheduled,Jordan Johnson,19/07/2025,MM
8b8a9393-91fd-415f-9347-13b6d9139763,2025/07/01 0:00,laura.haney@novadynamics.com,Laura,Haney,Nova Dynamics,Scheduled,Morgan Brown,2025/07/12 0:00,MM
1e524593-8ca9-48b0-aefa-98592e4bb9c9,17-Jun-25,michael.bradshaw@mosaicventures.com,Michael,Bradshaw,Mosaic Ventures,No-Show,Jordan Johnson,"Jun 26, 2025",MM
5d3ce3d7-20a8-4a8b-84c4-2dd5c8b49083,2025-07-04,jessica.kim@logan-group.com,Jessica,Kim,Logan Group,No-Show,Jamie Wilson,20250705,SMB
f147bfab-74c5-45bd-b41e-99c483097bbc,10-Jun-25,benjamin.smith@nimbusenterprises.com,Benjamin,Smith,Nimbus Enterprises,Held,Morgan Brown,26 June 2025,MM
d16267ac-7f8b-4e55-b604-30df80d18362,01 June 2025,shannon.james@quantumstudios.com,Shannon,James,Quantum Studios,No-Show,Taylor Lee,20250616,MM
6ea6de1b-6d05-4bec-af5f-a4f0c7754987,2025-06-25,adam.thompson@mendezconsulting.com,Adam,Thompson,Mendez Consulting,No-Show,Alex Smith,07/07/2025,MM
17dcea9d-7406-4d5d-a52b-384ee539be3a,23/06/2025,nicole.williams@vega-thomasholdings.com,Nicole,Williams,Vega-Thomas Holdings,No-Show,Morgan Brown,"Jul 07, 2025",MM
97ffb9f3-a111-456e-819f-0a46037835d9,2025/06/19 0:00,darrell.glover@best-townsendenterprises.com,Darrell,Glover,Best-Townsend Enterprises,No-Show,Jamie Wilson,22-Jun-25,SMB
cbef0d07-74c9-4ad3-8b7d-d103895664ba,2025/07/06 0:00,nancy.wolfe@davis-networks.com,Nancy,Wolfe,Davis Networks,Scheduled,Jordan Johnson,07-17-2025,MM
cf236c0d-ade8-4b18-87d3-ff785a3618ba,24/06/2025,ruben.dunn@forgeservices.com,Ruben,Dunn,Forge Services,Held,Alex Smith,07/06/2025,MM
3523352f-4a36-4eba-80f3-a09fb00f79c9,20250609,heather.williams@silverdynamics.com,Heather,Williams,Silver Dynamics,No-Show,Taylor Lee,2025/06/23 0:00,MM
7f28a316-ca20-4f8d-b8fe-b85721087b7e,20250514,phillip.nelson@phoenixanalytics.com,Phillip,Nelson,Phoenix Analytics,Held,Quinn Thomas,05/18/2025,ENT
0cdc9f18-391c-4b5e-b476-4a9a4c3c6089,23-Apr-25,brandy.chavez@quantumholdings.com,Brandy,Chavez,Quantum Holdings,Held,Jamie Wilson,29-Apr-25,SMB
166428b4-a7fe-4e53-bc34-a7331e0d07f0,07-03-2025,david.fox@sullivan-doylecapital.com,David,Fox,Sullivan-Doyle Capital,Scheduled,Morgan Brown,"Jul 20, 2025",MM
a046e125-34a5-4218-a962-68c9106d410b,06/27/2025,nathaniel.brown@robinson-solutions.com,Nathaniel,Brown,Robinson Solutions,No-Show,Quinn Thomas,2025-06-28,ENT
82768df0-9cad-4e69-98ba-0b0c6920ae57,"Jun 02, 2025",colin.terry@summitstudios.com,Colin,Terry,Summit Studios,No-Show,Quinn Thomas,06-05-2025,ENT
7de3d60a-181f-431d-9df7-3e14c1145499,02-Jul-25,lisa.carr@thomas-technologies.com,Lisa,Carr,Thomas Technologies,No-Show,Jamie Wilson,2025-07-03,SMB
2be7658b-50b3-421d-bbaa-8e59795aae59,2025/05/18 0:00,cameron.parker@velocitytechnologies.com,Cameron,Parker,Velocity Technologies,Held,Taylor Lee,05/21/2025,MM
18b58dbb-b333-4f7e-a16f-85aab92f5039,2025/06/30 0:00,rodney.ayers@turner-solutions.com,Rodney,Ayers,Turner Solutions,Scheduled,Alex Smith,18/07/2025,MM
9e258048-d18a-4ef3-a910-fd83e0a3c0cb,27-Apr-25,brian.smith@cascadedynamics.com,Brian,Smith,Cascade Dynamics,No-Show,Alex Smith,30 April 2025,MM
76b92c7b-4da7-4e79-9593-de488b716621,2025/05/28 0:00,john.anderson@pioneernetworks.com,John,Anderson,Pioneer Networks,Held,Jamie Wilson,06/03/2025,SMB
1b158ce5-5024-4351-891f-b833618ca63f,04/28/2025,jason.beck@vertexsolutions.com,Jason,Beck,Vertex Solutions,Held,Quinn Thomas,29-Apr-25,ENT
0bf75ddf-b2a0-4162-8baa-6998ca9a8a52,07/07/2025,jennifer.collins@horizonnetworks.com,Jennifer,Collins,Horizon Networks,Scheduled,Alex Smith,07-25-2025,MM
6b9c59b1-1a8e-49fc-bcab-bcb3511abde3,2025/06/25 0:00,nicolas.garcia@ortiz-hudsonstudios.com,Nicolas,Garcia,Ortiz-Hudson Studios,No-Show,Alex Smith,07-05-2025,MM
0d839c21-e78d-4101-82a4-fec0a9f081e6,25 June 2025,eric.guzman@morrison-consulting.com,Eric,Guzman,Morrison Consulting,Scheduled,Alex Smith,20250714,MM
65a4845a-9519-4692-b640-b8756a744c81,13-Apr-25,joel.williams@redwoodpartners.com,Joel,Williams,Redwood Partners,No-Show,Quinn Thomas,2025-04-16,ENT
f4237a23-feaf-4086-9da5-6b54bb24d65d,07/01/2025,jerry.logan@maxwellstudios.com,Jerry,Logan,Maxwell Studios,Scheduled,Jordan Johnson,20250715,MM
164450aa-e4aa-49ef-ad1b-aba2b047e65d,07 May 2025,jennifer.adkins@quantumsolutions.com,Jennifer,Adkins,Quantum Solutions,No-Show,Morgan Brown,05-11-2025,MM
58ace46f-02f5-4621-a52d-3af39390f81d,19/04/2025,ariana.jennings@pioneerinnovations.com,Ariana,Jennings,Pioneer Innovations,Held,Jordan Johnson,04-20-2025,MM
8b489199-bd67-45ed-ae14-54128db86806,24 June 2025,stacy.cole@dawsonconsulting.com,Stacy,Cole,Dawson Consulting,No-Show,Quinn Thomas,06/26/2025,ENT
fc8fa469-32d5-4f16-a719-922c87046ef1,"Jun 24, 2025",melanie.watson@velasquezsystems.com,Melanie,Watson,Velasquez Systems,Scheduled,Morgan Brown,13-Jul-25,MM
59855f59-9520-459f-a619-57dc759538b2,01-Jul-25,amanda.haynes@ochoa-holdings.com,Amanda,Haynes,Ochoa Holdings,Scheduled,Jordan Johnson,14-Jul-25,MM
2d6844a6-a058-4883-ad73-3f12b44d34f1,2025-07-01,briana.villanueva@valencia-technologies.com,Briana,Villanueva,Valencia Technologies,Scheduled,Jordan Johnson,15-Jul-25,MM
50cf1ec2-8976-4ad3-b613-34f075c40aa7,2025-07-10,monica.thomas@perezdevices.com,Monica,Thomas,Perez Devices,Scheduled,Taylor Lee,07-25-2025,MM
d4554776-f6dc-4959-9938-564a1eef0ef2,24/05/2025,judy.baker@horizondynamics.com,Judy,Baker,Horizon Dynamics,Held,Morgan Brown,05/25/2025,MM
34eab77c-7f7e-49eb-802c-e86cc6ff3bed,05-May-25,kathleen.webster@cascadeinnovations.com,Kathleen,Webster,Cascade Innovations,No-Show,Taylor Lee,10-May-25,MM
b863d226-99a8-4474-bc62-a4f60f7668a0,02/07/2025,jose.schultz@redwoodholdings.com,Jose,Schultz,Redwood Holdings,Scheduled,Morgan Brown,2025/07/19 0:00,MM
01c3470b-ad99-449d-b8a7-2252c2867bcc,07-06-2025,courtney.mills@mosaicsolutions.com,Courtney,Mills,Mosaic Solutions,Scheduled,Taylor Lee,07/18/2025,MM
33f35e70-ca17-4c32-a02d-551cc6ca25ea,20250712,jennifer.brock@kelleyworks.com,Jennifer,Brock,Kelley Works,Scheduled,Alex Smith,"Jul 28, 2025",MM
f746c1e2-9e76-4d55-a595-3bf706a318f8,28-Jun-25,amy.silva@velocityworks.com,Amy,Silva,Velocity Works,Held,Alex Smith,11/07/2025,MM
c1404de7-8204-49b9-8e75-f88b02c49d97,2025-06-22,gary.jackson@novaglobal.com,Gary,Jackson,Nova Global,No-Show,Taylor Lee,03 July 2025,MM
53cc99c2-de23-461e-91b3-298e99541ba9,25/05/2025,jennifer.banks@stellarsolutions.com,Jennifer,Banks,Stellar Solutions,Held,Morgan Brown,2025-05-28,MM
6f5ce805-fc1d-4ce3-a1b8-8f95751255be,2025-07-09,jamie.arnold@mosaicdevices.com,Jamie,Arnold,Mosaic Devices,Scheduled,Alex Smith,07-22-2025,MM
273e2496-1393-4285-b1b2-0f86de4278ab,28 June 2025,paige.smith@webb-dynamics.com,Paige,Smith,Webb Dynamics,Scheduled,Taylor Lee,2025/07/17 0:00,MM
9de4efe1-323d-46f1-9fed-86cf4f83b0f2,10-Jul-25,nicholas.gross@williamsglobal.com,Nicholas,Gross,Williams Global,Scheduled,Taylor Lee,07-25-2025,MM
080d4f1a-5f59-4333-8a3f-60652733d9d8,"May 11, 2025",paul.jones@forgeholdings.com,Paul,Jones,Forge Holdings,Canceled,Jamie Wilson,14 May 2025,SMB
01853c00-2599-4514-8895-a80c792dacee,07/07/2025,jose.garcia@wheelerholdings.com,Jose,Garcia,Wheeler Holdings,Scheduled,Quinn Thomas,13 July 2025,ENT
dd24798c-4d7c-490c-9646-3677960cc271,2025-07-11,raymond.harris@martindevices.com,Raymond,Harris,Martin Devices,Scheduled,Morgan Brown,07/21/2025,MM
4bd09cd9-3cc3-48d9-8dde-1d455654aec1,06-24-2025,james.marsh@hall-studios.com,James,Marsh,Hall Studios,No-Show,Alex Smith,2025/07/06 0:00,MM
e9965864-fd0d-4865-b5d0-73ba1ea6790f,07-01-2025,catherine.hamilton@harris-barkerdynamics.com,Catherine,Hamilton,Harris-Barker Dynamics,No-Show,Jamie Wilson,02 July 2025,SMB
d88017ef-5662-4a96-8949-b18a0bc55e34,04-28-2025,anthony.moore@phoenixworks.com,Anthony,Moore,Phoenix Works,Held,Jordan Johnson,29/04/2025,MM
ab067726-c836-4f02-8c77-c1f3bfb92a75,06/01/2025,jamie.smith@redwoodstudios.com,Jamie,Smith,Redwood Studios,Held,Quinn Thomas,20250603,ENT
9255f63d-6b07-4b88-9cae-21ccf15f7fa7,06-22-2025,elizabeth.sullivan@thomas-huffmannetworks.com,Elizabeth,Sullivan,Thomas-Huffman Networks,No-Show,Taylor Lee,"Jul 04, 2025",MM
f575347b-6093-4d20-be26-73f2f03a7889,2025/04/29 0:00,brenda.hall@mosaicdynamics.com,Brenda,Hall,Mosaic Dynamics,Held,Casey Miller,05-04-2025,ENT
a4726286-270c-49ad-a5f1-c65fc35cb4a9,2025-06-22,raymond.goodman@smith-consulting.com,Raymond,Goodman,Smith Consulting,No-Show,Taylor Lee,20250706,MM
2afbb97f-3b4c-4da7-ba52-1fd5c4a19c00,20250708,ryan.valdez@cruz-allenworks.com,Ryan,Valdez,Cruz-Allen Works,No-Show,Jamie Wilson,2025-07-10,SMB
a8a3d0e3-ec58-42fb-93e2-8856f2c3645a,03-May-25,brenda.wright@velocitystudios.com,Brenda,Wright,Velocity Studios,Cancelled,Jamie Wilson,05/05/2025,SMB
c887d7fc-2f3e-46cb-8dac-7adcdeb0e5a3,04/28/2025,maria.henderson@titananalytics.com,Maria,Henderson,Titan Analytics,Held,Casey Miller,02 May 2025,ENT
4bfa980c-7e43-417a-80c6-5aeb0d618b7e,20250413,david.wright@stellarpartners.com,David,Wright,Stellar Partners,Held,Alex Smith,17 April 2025,MM
0556c2c6-7955-4759-9be0-e49c3c71ddd7,2025-04-26,veronica.simpson@velocitysolutions.com,Veronica,Simpson,Velocity Solutions,No-Show,Jamie Wilson,"Apr 30, 2025",SMB
a69280d0-4f8b-4e46-8567-1856fc3edb11,04-16-2025,robert.montgomery@titansolutions.com,Robert,Montgomery,Titan Solutions,Held,Jordan Johnson,20 April 2025,MM
101438ac-6abf-4422-b046-6df6c20d3b1b,05/26/2025,james.ferrell@velocitylabs.com,James,Ferrell,Velocity Labs,Held,Taylor Lee,29 May 2025,MM
26a1b5db-25ba-4f6e-bddc-e0c747a749a3,09 July 2025,joanna.kennedy@lopezdevices.com,Joanna,Kennedy,Lopez Devices,Scheduled,Morgan Brown,07/20/2025,MM
ff6e4eef-93f2-4222-8ca8-2ac13c053090,"May 28, 2025",sharon.cochran@vertextechnologies.com,Sharon,Cochran,Vertex Technologies,Held,Jordan Johnson,"Jun 01, 2025",MM
ee62c53a-3ade-420e-af89-9c9c0daf1327,2025-07-02,jonathan.reyes@ferrell-henrysystems.com,Jonathan,Reyes,Ferrell-Henry Systems,No-Show,Morgan Brown,11-Jul-25,MM
f15efa72-3fd8-4f8c-a2d4-489a1a011d5b,2025-07-06,garrett.lin@nimbusdynamics.com,Garrett,Lin,Nimbus Dynamics,Scheduled,Jordan Johnson,27 July 2025,MM
32d19292-e65a-467d-af34-50cbd65d2834,2025-06-25,sarah.lee@rowe-enterprises.com,Sarah,Lee,Rowe Enterprises,No-Show,Alex Smith,20250703,MM
a4b421b5-0971-4633-bf45-5fb3f2d0bade,07-01-2025,shirley.suarez@lunarholdings.com,Shirley,Suarez,Lunar Holdings,Scheduled,Morgan Brown,20250716,MM
c4720c6e-1b76-4497-a64e-32258369fa8d,28-Jun-25,timothy.hinton@gonzalez-gonzaleztechnologies.com,Timothy,Hinton,Gonzalez-Gonzalez Technologies,No-Show,Jordan Johnson,"Jul 10, 2025",MM
53cc99c2-de23-461e-91b3-298e99541ba9,25/05/2025,jennifer.banks@stellarsolutions.com,Jennifer,Banks,Stellar Solutions,Held,Morgan Brown,2025-05-28,MM
fe0efd8f-ad53-4c1f-8dba-f7a2dd9d3575,2025/04/16 0:00,zachary.hicks@nimbussolutions.com,Zachary,Hicks,Nimbus Solutions,Held,Casey Miller,"Apr 18, 2025",ENT
f4aeeef9-3a7b-4fdc-a8f0-23075e00cd9c,07-01-2025,raymond.christensen@cole-luceroventures.com,Raymond,Christensen,Cole-Lucero Ventures,Scheduled,Taylor Lee,"Jul 12, 2025",MM
8f9366dc-5ad2-4ed1-987d-c75eec62eb9e,2025/05/13 0:00,david.alvarez@goldenholdings.com,David,Alvarez,Golden Holdings,No-Show,Alex Smith,2025/05/19 0:00,MM
a139287a-a0e9-47af-9960-f350c5f806c8,07/11/2025,theresa.miller@harris-meltondynamics.com,Theresa,Miller,Harris-Melton Dynamics,Scheduled,Morgan Brown,"Jul 23, 2025",MM
b4ce1021-d8dd-4a57-8d41-909d63f1dd5f,2025-06-28,kelly.donovan@cascadeventures.com,Kelly,Donovan,Cascade Ventures,Scheduled,Taylor Lee,2025/07/13 0:00,MM
f5d2955c-1c75-4731-bc73-d1a727312047,2025/06/16 0:00,sandra.maldonado@mcneilanalytics.com,Sandra,Maldonado,Mcneil Analytics,No-Show,Alex Smith,"Jun 29, 2025",MM
78192c75-ca9f-4060-af8f-b8490d485de3,04/30/2025,daniel.salinas@lunarventures.com,Daniel,Salinas,Lunar Ventures,Held,Casey Miller,05-02-2025,ENT
3130614e-5fbe-4aa2-ba27-bf8a4bd85d57,2025-07-06,steven.sanders@nelson-johnsonservices.com,Steven,Sanders,Nelson-Johnson Services,Scheduled,Taylor Lee,20250721,MM
185d7274-df77-4924-b27a-490fe36ff4b5,2025/05/18 0:00,alyssa.long@redwoodanalytics.com,Alyssa,Long,Redwood Analytics,Held,Morgan Brown,"May 19, 2025",MM
bb2cee18-50b7-4c47-b00b-c4bdfd462140,15/06/2025,kristi.dillon@moore-ayalatechnologies.com,Kristi,Dillon,Moore-Ayala Technologies,No-Show,Casey Miller,06/18/2025,ENT
59810fde-58d7-4836-808a-9a1b3015544a,"Jul 06, 2025",joseph.watson@underwood-fosterworks.com,Joseph,Watson,Underwood-Foster Works,No-Show,Casey Miller,"Jul 07, 2025",ENT
544fa9f5-f066-49da-9c10-0281c0ce1c60,09/07/2025,daniel.leonard@powell-sanfordanalytics.com,Daniel,Leonard,Powell-Sanford Analytics,Scheduled,Alex Smith,07-22-2025,MM
0ffc923a-93ac-4055-b556-3d184d620429,2025-05-24,derek.zuniga@phoenixglobal.com,Derek,Zuniga,Phoenix Global,Cancelled,Jamie Wilson,2025/05/29 0:00,SMB
0dacb752-a6e9-45ed-adbf-7d233b143ed7,2025/06/28 0:00,nicholas.gray@fisher-eatoncapital.com,Nicholas,Gray,Fisher-Eaton Capital,Scheduled,Taylor Lee,"Jul 17, 2025",MM
a4a36e44-1a89-4164-8b72-ef3761ce15ec,12 May 2025,stephen.mckee@novaholdings.com,Stephen,Mckee,Nova Holdings,No-Show,Alex Smith,05-18-2025,MM
4d270f4c-58a5-428f-a369-a9da89a0ad33,05/26/2025,helen.jones@goldencapital.com,Helen,Jones,Golden Capital,Held,Casey Miller,20250531,ENT
7c08f54f-e38e-4931-b697-f92593ae6519,2025-04-22,rebecca.jackson@phoenixgroup.com,Rebecca,Jackson,Phoenix Group,Held,Taylor Lee,28/04/2025,MM
dd672dbc-2ca1-4b61-9e9c-6dd8a147b302,29 June 2025,victoria.larson@stellarinnovations.com,Victoria,Larson,Stellar Innovations,No-Show,Alex Smith,09/07/2025,MM
7660c466-ac0f-48f0-86e5-98318070ad4c,11/05/2025,jessica.smith@pioneerdynamics.com,Jessica,Smith,Pioneer Dynamics,Held,Jamie Wilson,"May 05, 2025",SMB
a18e454e-6d2a-4bf0-b12b-e97139035595,"Jul 02, 2025",david.thompson@titantechnologies.com,David,Thompson,Titan Technologies,Scheduled,Jordan Johnson,2025-07-12,MM
defdf1f6-de79-4b44-b413-dd15992b03d5,2025-04-30,sarah.moore@novanetworks.com,Sarah,Moore,Nova Networks,Held,Alex Smith,03/05/2025,MM
81dd37be-0779-4ded-85a6-a52797cc905d,06/29/2025,april.stark@smith-devices.com,April,Stark,Smith Devices,No-Show,Casey Miller,07/02/2025,ENT
2afc2afd-ccc3-4b25-b4be-2db3b965d097,08/07/2025,scott.bennett@reed-devices.com,Scott,Bennett,Reed Devices,Scheduled,Jordan Johnson,"Jul 28, 2025",MM
0ed34cf6-1fed-406c-a3ef-ef8fd9bca16f,09 June 2025,lauren.carson@redwoodcapital.com,Lauren,Carson,Redwood Capital,No-Show,Taylor Lee,26-Jun-25,MM
9aa966ee-62ee-4bb8-9a0f-156910fa803a,12-Jul-25,april.moody@edwards-global.com,April,Moody,Edwards Global,Scheduled,Morgan Brown,07/22/2025,MM
0593b200-8a91-4c0a-971e-a19ff547e6bc,"Apr 21, 2025",michelle.evans@velocityinnovations.com,Michelle,Evans,Velocity Innovations,No-Show,Jordan Johnson,04/24/2025,MM
eb7de844-5795-4af1-b0ec-ae6e5f79ad3e,"May 04, 2025",krista.gibson@silverlabs.com,Krista,Gibson,Silver Labs,Held,Jamie Wilson,06-May-25,SMB
ade685a0-ec76-467f-be73-9c46d9b1f588,26-Jun-25,arthur.smith@collinslabs.com,Arthur,Smith,Collins Labs,No-Show,Alex Smith,07-Jul-25,MM
95bbf5c2-291b-45fb-8be9-39f064827572,14 June 2025,michael.lewis@vertexstudios.com,Michael,Lewis,Vertex Studios,No-Show,Alex Smith,05 July 2025,MM
9ec5057d-b106-4172-9348-f6b8842024d1,"Jul 01, 2025",joshua.blair@silversolutions.com,Joshua,Blair,Silver Solutions,Scheduled,Morgan Brown,18/07/2025,MM
fdca32e2-7bff-41d6-b786-99064e3117a1,26-May-25,monica.miller@silverstudios.com,Monica,Miller,Silver Studios,No-Show,Jamie Wilson,"May 27, 2025",SMB
